Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,PercentDD,Trades,ReEntryExtension,PTAsTimeREExt,CloseBreakEvenAfter,Pair
8928,50016013.00,17596.41,2.13445,1.74959,1.06262,-0.00001,50016013,16.56,8244,0.1,1.3,3,AUDCAD
18972,48015913.00,16421.31,1.78144,1.43338,0.99924,-0.00001,48015913,16.43,9218,0.1,0.8,5,AUDCAD
7068,48015913.00,10558.67,1.00645,1.43210,0.64249,-0.00001,48015913,16.43,10491,0.1,0.8,3,AUDCAD
1116,34015913.00,10948.88,0.86395,1.44135,0.66624,-0.00009,34015913,16.43,12673,0.1,0.8,2,AUDCAD
2232,37015913.00,11941.64,1.07292,1.54226,0.72666,-0.00002,37015913,16.43,11130,0.1,1.1,2,AUDCAD
2976,37015913.00,11284.10,1.09226,1.58328,0.68665,-0.00004,37015913,16.43,10331,0.1,1.3,2,AUDCAD
3720,39015913.00,10959.26,1.13473,1.48993,0.66690,-0.00001,39015913,16.43,9658,0.1,1.5,2,AUDCAD
13764,45015813.00,26554.03,3.16950,1.84193,1.62605,-0.00001,45015813,16.33,8378,0.1,1,4,AUDCAD
1860,40015813.00,11523.04,1.00691,1.55337,0.70567,-0.00007,40015813,16.33,11444,0.1,1,2,AUDCAD
17856,48015913.00,15292.92,1.28891,1.48813,0.93669,-0.00003,48015913,16.33,11865,0.1,0.5,5,AUDCAD
11904,48015913.00,14549.47,1.18529,1.46681,0.89115,-0.00003,48015913,16.33,12275,0.1,0.5,4,AUDCAD
18228,48015913.00,14964.57,1.38266,1.54096,0.91834,-0.00024,48015913,16.30,10823,0.1,0.6,5,AUDCAD
1178,116012411.00,5808.30,2.94091,1.74737,0.37005,-0.02775,116012411,15.70,1975,0.3,0.8,2,AUDCAD
15686,208012011.00,7732.10,8.24318,1.92995,0.50403,-0.00014,208012011,15.34,938,0.3,1.5,4,AUDCAD
10106,148011611.00,2129.91,2.00746,1.26099,0.14243,-0.00033,148011611,14.95,1061,0.3,1.6,3,AUDCAD
15314,213011411.00,1665.01,1.72898,1.15833,0.11293,-0.12674,213011411,14.74,963,0.3,1.4,4,AUDCAD
4898,122011411.00,1535.15,1.22031,1.21085,0.10425,-0.01880,122011411,14.73,1258,0.3,1.8,2,AUDCAD
20925,286011311.00,3331.89,5.81482,1.41003,0.22713,-0.02477,286011311,14.66,573,0.4,1.3,5,AUDCAD
13020,48013613.00,11586.32,1.20340,1.39399,0.79315,-0.00001,48013613,14.61,9628,0.1,0.8,4,AUDCAD
21669,288012011.00,6146.29,12.54345,1.94594,0.45046,-0.02490,288012011,13.64,490,0.4,1.5,5,AUDCAD
1922,135011611.00,5080.62,2.88017,1.59418,0.38533,-0.02874,135011611,13.19,1764,0.3,1,2,AUDCAD
4526,119011411.00,5259.72,3.97861,1.91681,0.40560,-0.01508,119011411,12.97,1322,0.3,1.7,2,AUDCAD
20181,269011310.00,2862.10,4.58670,1.52710,0.22168,-0.01521,269011310,12.91,624,0.4,1.1,5,AUDCAD
14508,49011612.00,22880.79,2.95503,1.86887,1.77481,-0.00001,49011612,12.89,7743,0.1,1.2,4,AUDCAD
9734,145011311.00,5897.79,5.58503,1.79958,0.45992,-0.02780,145011311,12.82,1056,0.3,1.5,3,AUDCAD
3348,37011712.00,7782.02,0.77642,1.38247,0.64725,-0.00003,37011712,12.01,10023,0.1,1.4,2,AUDCAD
9300,40011712.00,9067.35,1.14443,1.41444,0.75948,-0.00026,40011712,11.94,7923,0.1,1.4,3,AUDCAD
8556,50011612.00,14184.44,1.65513,1.63209,1.19068,-0.00001,50011612,11.91,8570,0.1,1.2,3,AUDCAD
2604,37011612.00,8956.44,0.83893,1.54844,0.75246,-0.00003,37011612,11.90,10676,0.1,1.2,2,AUDCAD
17174,208010211.00,1286.62,1.59235,1.14490,0.10882,-0.14576,208010211,11.82,808,0.3,1.9,4,AUDCAD
372,37011312.00,8339.62,0.58837,1.39766,0.71752,-0.00005,37011312,11.62,14174,0.1,0.6,2,AUDCAD
744,36011312.00,7377.63,0.55280,1.33774,0.63504,-0.00004,36011312,11.62,13346,0.1,0.7,2,AUDCAD
17484,56011212.00,9804.86,1.71774,1.45607,0.85626,-0.00002,56011212,11.45,5708,0.1,2,4,AUDCAD
23498,234009611.00,4513.08,6.51238,1.48641,0.40421,-0.03186,234009611,11.17,693,0.3,2,5,AUDCAD
11594,177009611.00,2317.53,2.54394,1.37878,0.20757,-0.03786,177009611,11.17,911,0.3,2,3,AUDCAD
16461,320009310.00,1803.74,3.67361,1.33747,0.16636,-0.03599,320009310,10.84,491,0.4,1.7,4,AUDCAD
17205,461009310.00,1712.13,3.77121,1.32171,0.15801,-0.03031,461009310,10.84,454,0.4,1.9,4,AUDCAD
12276,40010612.00,11577.29,1.03138,1.46414,1.07034,-0.00008,40010612,10.82,11225,0.1,0.6,4,AUDCAD
6324,37010612.00,9114.60,0.76139,1.41970,0.84266,-0.00035,37010612,10.82,11971,0.1,0.6,3,AUDCAD
14973,286009010.00,2157.95,3.60259,1.42661,0.20427,-0.03042,286009010,10.56,599,0.4,1.3,4,AUDCAD
16833,290009010.00,2181.12,4.51578,1.42699,0.20652,-0.03034,290009010,10.56,483,0.4,1.8,4,AUDCAD
23529,461009010.00,3521.71,8.42514,1.73326,0.33356,-0.01828,461009010,10.56,418,0.4,2,5,AUDCAD
17577,461009010.00,1996.76,4.60083,1.40166,0.18912,-0.01866,461009010,10.56,434,0.4,2,4,AUDCAD
23095,138009911.00,1371.65,0.87200,1.08039,0.13042,-0.36477,138009911,10.52,1573,0.2,1.9,5,AUDCAD
21607,131009711.00,2175.49,1.16274,1.12205,0.20977,-0.35445,131009711,10.37,1871,0.2,1.5,5,AUDCAD
22351,131009911.00,517.46,0.29502,1.03190,0.04994,-0.39037,131009911,10.36,1754,0.2,1.7,5,AUDCAD
23467,129009911.00,1042.57,0.68142,1.06820,0.10472,-0.45454,129009911,9.95,1530,0.2,2,5,AUDCAD
20119,89009711.00,960.72,0.41250,1.06582,0.09824,-0.45689,89009711,9.78,2329,0.2,1.1,5,AUDCAD
19375,94009711.00,967.84,0.35953,1.05881,0.09904,-0.42968,94009711,9.77,2692,0.2,0.9,5,AUDCAD
19003,89009711.00,519.62,0.18131,1.03140,0.05318,-0.42440,89009711,9.77,2866,0.2,0.8,5,AUDCAD
23188,436008010.00,2973.17,10.58068,1.60733,0.30873,-0.02231,436008010,9.63,281,0.5,1.9,5,AUDCAD
20553,288007910.00,3080.89,5.02592,1.50656,0.32074,-0.03792,288007910,9.60,613,0.4,1.2,5,AUDCAD
14229,286007310.00,2865.81,4.12941,1.52718,0.31774,-0.04991,286007310,9.02,694,0.4,1.1,4,AUDCAD
21018,980008109.00,1005.61,5.58672,1.24590,0.11162,-0.06151,980008109,9.01,180,0.7,1.3,5,AUDCAD
13857,269007310.00,2770.27,3.77936,1.46540,0.30765,-0.05046,269007310,9.00,733,0.4,1,4,AUDCAD
22041,317007310.00,3713.33,7.76847,1.69779,0.41266,-0.04774,317007310,9.00,478,0.4,1.6,5,AUDCAD
16089,317007310.00,2623.19,5.13344,1.49202,0.29151,-0.04931,317007310,9.00,511,0.4,1.6,4,AUDCAD
18042,304008109.00,934.14,2.21360,1.23100,0.10437,-0.06122,304008109,8.95,422,0.7,0.5,5,AUDCAD
18414,294008109.00,678.84,1.88044,1.16190,0.07587,-0.09107,294008109,8.95,361,0.7,0.6,5,AUDCAD
19902,455008109.00,1065.60,4.73600,1.26864,0.11936,-0.05318,455008109,8.93,225,0.7,1,5,AUDCAD
22506,980008109.00,1377.69,9.91144,1.37962,0.15440,-0.00882,980008109,8.92,139,0.7,1.7,5,AUDCAD
15252,46008012.00,11261.32,1.60053,1.44548,1.31549,-0.00034,46008012,8.55,7036,0.1,1.4,4,AUDCAD
12648,42007812.00,10699.90,1.03862,1.37481,1.27594,-0.00032,42007812,8.37,10302,0.1,0.7,4,AUDCAD
5952,48007912.00,10922.22,0.83708,1.45183,1.33949,-0.00010,48007912,8.15,13048,0.1,0.5,3,AUDCAD
9672,48007612.00,9176.88,1.20226,1.50011,1.12912,-0.00039,48007612,8.13,7633,0.1,1.5,3,AUDCAD
10044,43007612.00,9316.44,1.27588,1.50144,1.14674,-0.00002,43007612,8.12,7302,0.1,1.6,3,AUDCAD
14601,286006310.00,4043.69,6.22106,1.82615,0.50833,-0.03781,286006310,7.95,650,0.4,1.2,4,AUDCAD
19809,263006110.00,4881.76,6.96399,1.94658,0.63172,-0.04822,263006110,7.73,701,0.4,1,5,AUDCAD
7130,123006010.00,4099.03,2.57639,1.74359,0.53273,-0.05088,123006010,7.69,1591,0.3,0.8,3,AUDCAD
22413,320006010.00,5230.15,11.17553,2.17215,0.68186,-0.03657,320006010,7.67,468,0.4,1.7,5,AUDCAD
13113,239006010.00,4304.80,4.91977,1.93961,0.56189,-0.04721,239006010,7.66,875,0.4,0.8,4,AUDCAD
7161,225006010.00,3477.71,3.64540,1.77517,0.45394,-0.08067,225006010,7.66,954,0.4,0.8,3,AUDCAD
12369,269006010.00,4157.59,3.96717,1.83208,0.54337,-0.04591,269006010,7.65,1048,0.4,0.6,4,AUDCAD
8618,148006010.00,1439.65,1.17522,1.23406,0.18820,-0.06603,148006010,7.65,1225,0.3,1.2,3,AUDCAD
13082,123006010.00,2145.58,1.47260,1.27889,0.28049,-0.11239,123006010,7.65,1457,0.3,0.8,4,AUDCAD
12710,120006010.00,2057.41,1.27394,1.24441,0.26898,-0.11494,120006010,7.65,1615,0.3,0.7,4,AUDCAD
